speed_rpm,torque_nm,efficiency_percent
47.4934036939314,83.57142857142857,51.0
47.4934036939314,84.10714285714286,51.0
47.4934036939314,84.64285714285714,51.0
47.4934036939314,85.17857142857143,51.0
47.4934036939314,85.71428571428571,51.0
47.4934036939314,86.25,51.0
47.4934036939314,86.78571428571429,51.0
47.4934036939314,87.32142857142857,51.0
47.4934036939314,87.85714285714286,51.0
47.4934036939314,88.39285714285714,51.0
47.4934036939314,88.92857142857143,51.0
47.4934036939314,89.46428571428572,51.0
47.4934036939314,90.0,51.0
47.4934036939314,90.53571428571428,51.0
47.4934036939314,91.07142857142856,51.0
47.4934036939314,91.60714285714285,51.0
47.4934036939314,92.14285714285714,51.0
47.4934036939314,92.67857142857142,51.0
47.4934036939314,93.21428571428572,51.0
47.4934036939314,93.75,51.0
47.4934036939314,94.28571428571428,51.0
47.4934036939314,94.82142857142856,51.0
47.4934036939314,95.35714285714286,51.0
47.4934036939314,95.89285714285714,51.0
47.4934036939314,96.42857142857144,51.0
47.4934036939314,96.96428571428572,51.0
47.4934036939314,97.5,51.0
47.4934036939314,98.03571428571428,51.0
47.4934036939314,98.57142857142858,51.0
47.4934036939314,99.10714285714286,51.0
47.4934036939314,99.64285714285715,51.0
47.4934036939314,100.17857142857144,51.0
47.4934036939314,100.71428571428572,51.0
47.4934036939314,101.25,51.0
47.4934036939314,101.78571428571428,51.0
47.4934036939314,102.32142857142856,51.0
47.4934036939314,102.85714285714285,51.0
47.4934036939314,103.39285714285714,51.0
47.4934036939314,103.92857142857142,51.0
47.4934036939314,104.46428571428572,51.0
47.4934036939314,105.0,51.0
47.4934036939314,105.53571428571428,51.0
47.4934036939314,106.07142857142856,51.0
47.4934036939314,106.60714285714286,51.0
47.4934036939314,107.14285714285714,51.0
47.4934036939314,107.67857142857144,51.0
47.4934036939314,108.21428571428572,51.0
47.4934036939314,108.75,51.0
47.4934036939314,109.28571428571428,51.0
47.4934036939314,109.82142857142858,51.0
47.4934036939314,110.35714285714286,51.0
47.4934036939314,110.89285714285715,51.0
47.4934036939314,111.42857142857144,51.0
47.4934036939314,111.96428571428572,51.0
47.4934036939314,112.5,51.0
47.4934036939314,113.03571428571428,51.0
47.4934036939314,113.57142857142856,51.0
47.4934036939314,114.10714285714285,51.0
47.4934036939314,114.64285714285714,51.0
47.4934036939314,115.17857142857142,51.0
47.4934036939314,115.71428571428572,51.0
47.4934036939314,116.25,51.0
47.4934036939314,116.78571428571428,51.0
47.4934036939314,117.32142857142856,51.0
47.4934036939314,117.85714285714286,51.0
47.4934036939314,118.39285714285714,51.0
47.4934036939314,118.92857142857144,51.0
47.4934036939314,119.46428571428572,51.0
47.4934036939314,120.0,51.0
47.4934036939314,120.53571428571428,51.0
47.4934036939314,121.07142857142858,51.0
47.4934036939314,121.60714285714286,51.0
